title,artist,genre,bpm,energy,dance
Don't Aproach Me (feat. Eminem),Xzibit,hardcore,92.889,0.687,0.908
Damn It Feels Good to Be a Gangsta,Geto Boys,hardcore,88.902,0.793,0.785
Drama Setter,Tony Yayo,hardcore,160.009,0.647,0.728
Mulher,Rancore,hardcore,111.021,0.639,0.647
O Mito Do Insubstituível,R.Sigma,hardcore,169.72,0.844,0.425
Rata,T.A.M.,hardcore,133.399,0.93,0.452
Bicho do Mato,Gloria,hardcore,180.09,0.965,0.497
Piece Of You,Unproven,hardcore,102.472,0.921,0.577
Prego,Cueio Limão,hardcore,158.975,0.935,0.261
"Het land van Hazes, Hardcore en Halve liters",Vandal!sm,hardcore,155.024,0.87,0.428
Cha Cha Cha,MC Lyte,hardcore,91.411,0.736,0.795
Lembro Quando Começou,Bullet Bane,hardcore,119.963,0.606,0.488
Set It Off,Big Daddy Kane,hardcore,118.761,0.611,0.8
Cassiopeia,Eterna Inocencia,hardcore,159.968,0.853,0.506
Ain't No Half-Steppin',Big Daddy Kane,hardcore,100.843,0.728,0.836
A Threnody For Modern Romance,It Dies Today,hardcore,177.095,0.94,0.366
Pode Pá,Project46,hardcore,125.015,0.963,0.568
To Be Your Man,Big Daddy Kane,hardcore,154.251,0.255,0.688
Stop to Think,Millencolin,hardcore,137.395,0.967,0.358
Pledge Your Allegiance,Suicidal Tendencies,hardcore,92.493,0.711,0.424
A-Ten,Millencolin,hardcore,156.601,0.974,0.397
Devil Me,Millencolin,hardcore,92.379,0.949,0.453
Garota Comunista,Gramofocas,hardcore,140.868,0.968,0.44
Raw - Remix,Big Daddy Kane,hardcore,110.678,0.666,0.909
"If You Think This Song Is About You, It Probably Is",Destroy Rebuild Until God Shows,hardcore,121.971,0.97,0.597
El Bulla,Machuca,hardcore,110.113,0.913,0.34
Todo Momento É o Agora,Pense,hardcore,110.001,0.982,0.588
Tu mirada,Eterna Inocencia,hardcore,140.113,0.858,0.467
インフェルノ,9mm Parabellum Bullet,hardcore,195.042,0.973,0.282
One More Chance / Stay with Me - Remix; 2007 Remaster,The Notorious B.I.G.,hardcore,90.964,0.68,0.725
Sky's the Limit (feat. 112) - 2014 Remaster,The Notorious B.I.G.,hardcore,90.876,0.66,0.637
Big Poppa,The Notorious B.I.G.,hardcore,84.5,0.671,0.765
Still Not a Player (feat. Joe) - Radio Version,Big Pun,hardcore,94.121,0.619,0.9
Ocean Prime (feat. Boldy James),The Alchemist,hardcore,49.305,0.604,0.583
Da Joint,EPMD,hardcore,89.318,0.466,0.734
Lovely,Lauren Babic,hardcore,115.1,0.563,0.523
Until the Day I Die,Story Of The Year,hardcore,92.003,0.931,0.597
Guess Who's Back,Rakim,hardcore,94.016,0.798,0.796
Pánico,Los KK,hardcore,90.796,0.8,0.514
Detén el Tiempo,Peor es Nada,hardcore,170.111,0.743,0.238
Self Aware,Andrés,hardcore,79.823,0.86,0.557
"Kameratutkat, suoriksi mutkat",Kylähullut,hardcore,128.172,0.965,0.259
All Hands,Protest The Hero,hardcore,150.066,0.974,0.447
White Devil,Alexisonfire,hardcore,95.437,0.871,0.19
Sudah Gila,Total Jerks,hardcore,178.118,0.999,0.16
Step into a World (Rapture's Delight),KRS-One,hardcore,94.981,0.805,0.801
Something to Change,Pennywise,hardcore,158.479,0.927,0.282
Suaramu Merdu,Koil,hardcore,80.009,0.538,0.488
Leona,Millencolin,hardcore,141.245,0.779,0.35
Ruffneck,MC Lyte,hardcore,204.352,0.853,0.73
Al otro lado del sol,Los Miserables,hardcore,145.044,0.898,0.504
It's Up To Me - 2005 Remaster,Pennywise,hardcore,174.998,0.997,0.25
"Semoga Kau Sembuh, Pt. 2",Koil,hardcore,139.894,0.789,0.442
Wrong Roots,Fraud,hardcore,169.952,0.977,0.395
Pobres Cachorros,Dead Fish,hardcore,112.607,0.919,0.429
Lyte as a Rock,MC Lyte,hardcore,113.988,0.547,0.886
Foi bom esperar,Rodox,hardcore,149.949,0.963,0.533
Cold Rock a Party,MC Lyte,hardcore,92.911,0.744,0.896
Over Seasons,Authority Zero,hardcore,98.081,0.994,0.6
Rinha de Magnata,Mukeka di Rato,hardcore,111.325,0.982,0.352
Count Your Bruises,The Flatliners,hardcore,162.083,0.974,0.407
Cambia todo cambia,Los Miserables,hardcore,125.004,0.836,0.543
Highway Donkey,Millencolin,hardcore,134.89,0.984,0.4
"Corpo, Mente, Espírito",Pense,hardcore,113.037,0.986,0.541
Olvidando,Machuca,hardcore,162.754,0.94,0.231
Corazón al Barro,BBS Paranoicos,hardcore,176.896,0.948,0.305
Cold Rock a Party - Milk Remix,MC Lyte,hardcore,90.152,0.476,0.893
C-Walk,Kurupt,hardcore,94.984,0.444,0.913
A Bitch Is A Bitch,N.W.A.,hardcore,97.113,0.636,0.895
Tequila Sunrise,Cypress Hill,hardcore,192.736,0.63,0.547
Street Dreams,Nas,hardcore,90.993,0.611,0.752
Reality,Adventurer,hardcore,127.979,0.9,0.651
Work,Gang Starr,hardcore,92.606,0.832,0.787
Spicy (feat. Fivio Foreign & A$AP Ferg),Nas,hardcore,180.02,0.603,0.724
The Rain,DMX,hardcore,89.04,0.846,0.719
Halftime,Nas,hardcore,91.925,0.793,0.766
Distopia,Thirteen,hardcore,92.485,0.953,0.38
Child of the Desert,Circa Survive,hardcore,195.091,0.832,0.373
Outro (Obie Trice/ Cheers),Obie Trice,hardcore,93.556,0.771,0.848
Frio,Vowe,hardcore,146.873,0.873,0.53
Horizontal,Ponto Nulo no Céu,hardcore,140.04,0.944,0.557
X,Xzibit,hardcore,96.911,0.678,0.936
Fantasmas,From Alaska,hardcore,92.487,0.972,0.419
No Other Choice,Anthony Green,hardcore,77.198,0.606,0.296
A 'Yo Kato,DMX,hardcore,87.264,0.83,0.702
Who Am I (feat. Christoph von Freydorf),Lonely Spring,hardcore,102.493,0.96,0.6
Cose più grandi di te,Le Endrigo,hardcore,153.096,0.623,0.511
Requiem,Boysetsfire,hardcore,164.019,0.96,0.462
Adeus Sofia,Dance of Days,hardcore,196.426,0.978,0.227
Satellite,Rise Against,hardcore,134.876,0.94,0.387
Pills & Smoke,Swingin Utters,hardcore,113.363,0.962,0.457
Estrechez de corazón,Los Prisioneros,hardcore,130.26,0.737,0.658
"Blah, Blah, Blah",Guns n Wankers,hardcore,191.646,0.961,0.244
Oi! Młodzież,The Analogs,hardcore,199.605,0.944,0.445
Passa o Tempo,Hateen,hardcore,119.989,0.88,0.592
The Wall,For Revenge,hardcore,175.967,0.665,0.33
Blackout,The Falcon,hardcore,191.989,0.938,0.319
Windspitting Punk,Swingin Utters,hardcore,174.296,0.959,0.284
Angelfuck,Misfits,hardcore,176.274,0.891,0.282
O Idiota,Blind Pigs,hardcore,107.682,0.92,0.536
Fool The World,Hazen Street,hardcore,133.028,0.938,0.608
Jeito Livre,Rancore,hardcore,155.567,0.965,0.377
Through and Through,Life Of Agony,hardcore,98.93,0.881,0.35
Court of Justice,Restrained,hardcore,180.021,0.911,0.519
I Got No - 2007 Remaster,Operation Ivy,hardcore,79.139,0.938,0.313
Utopia,Pense,hardcore,114.0,0.982,0.58
Me Estai Hueviando,Weichafe,hardcore,119.979,0.684,0.57
IK BETAAL ME STUFI NIET TERUG,Hang Youth,hardcore,185.59,0.929,0.165
Doutrina do Choque,Dead Fish,hardcore,187.298,0.968,0.301
Alerta Antifascista,Ratos De Porão,hardcore,142.52,0.966,0.232
Get Down,Nas,hardcore,94.387,0.718,0.835
To Live And Die In L.A.,Makaveli,hardcore,173.832,0.818,0.579
"1,000,000 TIMES feat. chelly (EGOIST)",MY FIRST STORY,hardcore,199.874,0.987,0.252
Machine Gun Funk - 2006 Remaster,The Notorious B.I.G.,hardcore,93.725,0.738,0.841
Grown Man Sport,Pete Rock,hardcore,88.025,0.757,0.801
Alwayz Into Somethin',N.W.A.,hardcore,88.546,0.874,0.709
Warning - 2005 Remaster,The Notorious B.I.G.,hardcore,171.919,0.791,0.596
The Setup,Obie Trice,hardcore,95.954,0.738,0.908
Defy,Magnitude,hardcore,96.746,0.984,0.432
Dead Messages,Hail The Sun,hardcore,148.938,0.866,0.27
Players,InDharma,hardcore,151.911,0.941,0.542
Warrior Elite,D-Ceptor,hardcore,181.978,0.993,0.325
Getting High,D-Ceptor,hardcore,184.983,0.921,0.423
Love Letters Intro / Love From The Sick Side,The Psycho Realm,hardcore,173.439,0.572,0.716
Powietrza,Moskwa,hardcore,91.756,0.977,0.29
The Universe,For Revenge,hardcore,134.963,0.868,0.626
Sweetness of Life,World of Pleasure,hardcore,107.286,0.996,0.239
I'm Gonna Fuck You Up,The Meatmen,hardcore,91.56,0.973,0.45
Menolak Tunduk,Straight Answer,hardcore,202.793,0.991,0.152
"Triumph (feat. Ol' Dirty Bastard, Inspectah Deck, Method Man, Cappadonna, U-God, RZA, GZA, Masta Killa, Ghostface Killah & Raekwon)",Wu-Tang Clan,hardcore,91.121,0.639,0.739
Good Vibe,Dona Cislene,hardcore,170.003,0.887,0.552
Esse Vazio Ocupa Tanto Espaço,Bullet Bane,hardcore,142.072,0.939,0.452
Vai Explodir,Pavilhão 9,hardcore,91.937,0.968,0.612
Vitória,Dead Fish,hardcore,109.718,0.995,0.278
Ain't Turned Mine,Gridiron,hardcore,85.046,0.949,0.455
Exhumation of Virginia Madison,Strung Out,hardcore,108.161,0.955,0.343
Persetan,Seringai,hardcore,95.124,0.958,0.59
Too Close to See,Strung Out,hardcore,182.35,0.929,0.211
Give It All,Rise Against,hardcore,103.061,0.942,0.587
Concepción,Los Prisioneros,hardcore,98.073,0.948,0.616
Obrigação,Dead Fish,hardcore,94.019,0.985,0.465
Wish Me Well (You Can Go To Hell),The Bouncing Souls,hardcore,157.203,0.877,0.372
Pânico em S.P.,Inocentes,hardcore,193.133,0.878,0.273
Triste Locura,Espécimen,hardcore,143.666,0.709,0.412
Cosas por Hacer,Eterna Inocencia,hardcore,137.974,0.857,0.516
I Can,Nas,hardcore,95.313,0.885,0.837
Empathy,Crystal Castles,hardcore,109.97,0.914,0.51
Ready to Die - 2006 Remaster,The Notorious B.I.G.,hardcore,84.991,0.831,0.727
Trip to Valhalla,Dr. Peacock,hardcore,100.025,0.988,0.567
Untrust Us,Crystal Castles,hardcore,125.906,0.807,0.609
You're Not Alone,Saosin,hardcore,119.994,0.845,0.458
Walk This Way (feat. Aerosmith),Run–D.M.C.,hardcore,105.448,0.711,0.761
REVIVER,MY FIRST STORY,hardcore,99.999,0.993,0.431
Electric Relaxation,A Tribe Called Quest,hardcore,98.243,0.534,0.866
Purple,Nas,hardcore,96.948,0.595,0.865
Express Yourself - Remix,N.W.A.,hardcore,96.2,0.803,0.852
Norte,Ponto Nulo no Céu,hardcore,143.039,0.932,0.29
Wake the Dead,Earth Groans,hardcore,107.028,0.995,0.467
No Sleep,Crypton,hardcore,102.471,0.966,0.604
Blinded,Shackled,hardcore,77.133,0.959,0.406
Set Us Free,Sharkbite,hardcore,89.359,0.865,0.482
DJ Innovator (feat. Hitman Howie Tee),Chubb Rock,hardcore,85.317,0.388,0.77
Chica bonita,Panico,hardcore,78.982,0.898,0.452
Through Being Cool,Saves The Day,hardcore,97.844,0.934,0.546
Closer to the Edge,Backdrop Falls,hardcore,179.986,0.97,0.414
"Jeeps, Lex Coups, Bimaz & Benz",Lost Boyz,hardcore,178.192,0.745,0.549
Wrong Way/One Way,RVIVR,hardcore,102.172,0.909,0.343
Primeira Lembrança,Fake Number,hardcore,131.13,0.892,0.507
Through My Fingers,Pegboy,hardcore,91.41,0.84,0.388
Mind of My Own,Strung Out,hardcore,155.395,0.871,0.381
Adiós Buenos Aires,Dominic,hardcore,150.06,0.979,0.545
Now You'll Rot,Dying Wish,hardcore,173.472,0.97,0.267
Serigala Militia,Seringai,hardcore,150.048,0.88,0.384
Roborovski,For Revenge,hardcore,150.185,0.628,0.459
Your Last Time Breathing,D-Ceptor,hardcore,188.054,0.988,0.432
Kami Masih Ada,Straight Answer,hardcore,103.64,0.994,0.315
Devagar,menores atos,hardcore,124.021,0.721,0.603
Esto Si Es Punk,Los Miserables,hardcore,162.757,0.991,0.355
Quem Matou o Bozo?,Cueio Limão,hardcore,152.632,0.877,0.229
O Melhor Em Um,Dead Fish,hardcore,100.441,0.935,0.384
In Hell,Choking Victim,hardcore,98.381,0.999,0.308
Media Blitz,Germs,hardcore,125.186,0.873,0.364
Descendo As Escadas,Dead Fish,hardcore,92.122,0.959,0.432
Contra Todos,Dead Fish,hardcore,143.996,0.991,0.521
LEG DE ZUIDAS IN DE AS,Hang Youth,hardcore,174.511,0.734,0.202
Army Life - Single Version,The Exploited,hardcore,108.019,0.805,0.567
Amarras,Eterna Inocencia,hardcore,174.935,0.855,0.385
Total,Espécimen,hardcore,152.593,0.915,0.368
We Made It (feat. Linkin Park),Busta Rhymes,hardcore,138.454,0.746,0.62
The Fire,The Roots,hardcore,173.966,0.956,0.67
Art of Scratch (Intro),Artifacts,hardcore,91.059,0.819,0.846
Smile,Scarface,hardcore,77.871,0.402,0.7
Mind Playing Tricks on Me,Geto Boys,hardcore,93.997,0.512,0.886
Runnin',The Pharcyde,hardcore,94.123,0.785,0.754
If I Get Locked Up (Funkmaster Flex & Big Kap Feat. Eminem and Dr. Dre),Funk Flex,hardcore,192.551,0.822,0.449
No Rules,YOU LOSE,hardcore,154.328,0.969,0.325
To Myself,NK,hardcore,149.843,0.779,0.488
Terrified,Trespassed,hardcore,99.981,0.923,0.577
Dare2be,DARE,hardcore,102.21,0.883,0.332
Mona Lisa,Backdrop Falls,hardcore,175.253,0.886,0.346
Akudama,Alpha Wolf,hardcore,170.196,0.993,0.44
"Bring Da Ruckus (feat. RZA, Ghostface Killah, Raekwon & Inspectah Deck)",Wu-Tang Clan,hardcore,87.554,0.627,0.794
Alcohol oi violencia,Curasbun,hardcore,161.402,0.98,0.281
Afternoon,Anxious,hardcore,92.245,0.99,0.234
So Many Nights,E-Town Concrete,hardcore,79.963,0.676,0.659
Never Give Up,D-Ceptor,hardcore,178.07,0.934,0.486
Obrigado Tempestade,Hateen,hardcore,80.002,0.973,0.454
Ini Saatnya,Straight Answer,hardcore,102.928,0.989,0.398
Wrecking Crew,Adolescents,hardcore,98.338,0.857,0.233
Full On,Samiam,hardcore,188.682,0.889,0.469
Geram,For Revenge,hardcore,200.136,0.94,0.317
Termentahkan,For Revenge,hardcore,140.072,0.681,0.283
Underground,Life Of Agony,hardcore,135.011,0.879,0.404
My Irish,For Revenge,hardcore,87.419,0.593,0.481
Officer - 2007 Remaster,Operation Ivy,hardcore,179.303,0.961,0.235
23 de Abril,Smitten,hardcore,145.934,0.919,0.522
Junkie's Runnin' Dry - 2007 Remaster,Operation Ivy,hardcore,73.178,0.8,0.223
Amanhã,menores atos,hardcore,137.999,0.848,0.566
Si Te Vas Me Mato y Si No... También,Vómito Nuclear,hardcore,174.594,0.876,0.315
Ultra Derecha,Los Prisioneros,hardcore,138.979,0.965,0.658
San Miguel,Los Prisioneros,hardcore,130.042,0.912,0.684
Ande de Skate e Destrua,Gritando HC,hardcore,87.877,0.998,0.311
Wasted Youth Crew (My Kind Belong Nowhere),Blood For Blood,hardcore,127.708,0.899,0.372
São Paulo,Inocentes,hardcore,143.856,0.786,0.6
¿Por Que No Se Van? (En Vivo),Los Prisioneros,hardcore,146.27,0.971,0.495
Gota a Gota,Pense,hardcore,112.466,0.996,0.504
Revitalizar,Pense,hardcore,113.014,0.991,0.507
Foda-Se - Se Depender de Nós,Project46,hardcore,121.89,0.996,0.363
Encuentro mi descanso aquí,Eterna Inocencia,hardcore,198.161,0.977,0.319
Reza por Mí,Espécimen,hardcore,134.517,0.928,0.32
Cuando salgo a tocar,Eterna Inocencia,hardcore,150.037,0.909,0.491
Sunshine (The Light),Fat Joe,hardcore,106.983,0.832,0.8
Broccoli Fuck,GPF,hardcore,110.128,0.996,0.711
abnormalize,Ling tosite sigure,hardcore,87.477,0.897,0.373
Quiet Storm,Mobb Deep,hardcore,96.978,0.728,0.79
Best Thing That I Found,Saigon,hardcore,106.572,0.776,0.47
The Enemy (feat. Fat Joe),Big L,hardcore,174.081,0.649,0.606
Ghost,Machine Girl,hardcore,154.008,0.924,0.705
Check the Rhime,A Tribe Called Quest,hardcore,96.43,0.361,0.881
The 18th Letter (Always And Forever),Rakim,hardcore,81.883,0.674,0.657
Oye Mi Canto,N.O.R.E.,hardcore,96.011,0.946,0.677
My Heroine,Silverstein,hardcore,154.115,0.823,0.412
Fractions,Emery,hardcore,154.017,0.828,0.414
Stay High,Unproven,hardcore,99.99,0.957,0.502
Puppet,Never Ending Game,hardcore,93.603,0.973,0.389
It's A Dream 2K19,Dr. Peacock,hardcore,200.08,0.949,0.237
Big Lie,Backdrop Falls,hardcore,134.9,0.881,0.559
Strangers,Lonely Spring,hardcore,180.026,0.959,0.482
Fade Away,For Revenge,hardcore,159.942,0.919,0.465
Can We Start Again,Bane,hardcore,97.351,0.909,0.341
We Found Your Weakness,Re-Fuzz,hardcore,92.954,0.99,0.598
Lamar Vanoy,The Bouncing Souls,hardcore,121.918,0.922,0.469
Mãe,Rancore,hardcore,116.108,0.896,0.611
Rosedown,For Revenge,hardcore,139.891,0.153,0.445
Road Less Traveled,Sick Of It All,hardcore,96.789,0.986,0.533
Hantam Prasangka Buruk,Straight Answer,hardcore,104.069,0.998,0.213
Moje Bieszczady,KSU,hardcore,134.999,0.887,0.604
Time to Burn - 2005 Remaster,Pennywise,hardcore,157.109,0.988,0.253
Head? Chest? Or Foot?,Propagandhi,hardcore,100.678,0.967,0.492
Guilty As Charged,Bitter End,hardcore,89.98,0.933,0.496
Seguiré cometiendo errores por toda mi vida,T.A.M.,hardcore,97.888,0.975,0.401
Vai Ver É Assim Mesmo,Dance of Days,hardcore,111.94,0.991,0.376
Desmascarar Sua Bandeira,Flicts,hardcore,104.468,0.977,0.458
Little Drummer Boy,The Almost,hardcore,164.007,0.575,0.662
Autonomia,Dead Fish,hardcore,100.017,0.993,0.541
Greener Grass,Millencolin,hardcore,80.911,0.988,0.451
Onde os Fracos Não Tem Vez,Zumbis Do Espaço,hardcore,139.948,0.99,0.489
Trilha do Futuro,Pavilhão 9,hardcore,112.025,0.958,0.645
Middle of the Rounds,Fun People,hardcore,188.079,0.911,0.353
Ranchera,Fiskales Ad-Hok,hardcore,129.711,0.851,0.449
Serrated Edge,The Dead Milkmen,hardcore,193.552,0.842,0.313
Buenas Noches Dios,Espécimen,hardcore,125.515,0.777,0.284
Hojas Amarillas,Eterna Inocencia,hardcore,140.003,0.709,0.576
Mess Like Me,Foxblood,hardcore,132.055,0.832,0.456
Fuck You Tonight (feat. R. Kelly) - 2005 Remaster,The Notorious B.I.G.,hardcore,178.02,0.508,0.597
Mathematics,Mos Def,hardcore,93.79,0.749,0.753
Amazing Dreams,SWANKY DANK,hardcore,93.604,0.988,0.327
"Lean Back (feat. Lil Jon, Eminem, Mase & Remy Martin) - Remix",Fat Joe,hardcore,126.961,0.754,0.611
Bloody Power Fame,coldrain,hardcore,154.894,0.963,0.436
Calma Negativa,Aurora Rules,hardcore,92.489,0.953,0.509
Loose Change (feat. Earl Sweatshirt),The Alchemist,hardcore,86.131,0.628,0.506
Abaikan,Billfold,hardcore,155.096,0.946,0.46
Highway,Re-Fuzz,hardcore,94.996,0.983,0.698
Aku Death Metal,Mesin Tempur,hardcore,129.932,0.803,0.596
Kepler 909kf,NSD,hardcore,169.966,0.934,0.593
"Vente Encima (feat. Anonimus, Bryant Myers & Noriel)",Riko,hardcore,126.019,0.709,0.83
I And I,Bayside,hardcore,149.948,0.875,0.416
For Yesterday,Millencolin,hardcore,164.031,0.988,0.458
Numb,Bayside,hardcore,160.039,0.752,0.398
Endless Remorse,Outta Pocket,hardcore,179.418,0.978,0.282
Doing the Same Thing and Expecting Different Results,Hail The Sun,hardcore,157.914,0.897,0.366
Treat the Disease,Bleach,hardcore,77.554,0.612,0.28
To Ya Chest,Artifacts,hardcore,91.019,0.642,0.801
Identity Crisis,Thrice,hardcore,102.788,0.864,0.436
The Ultimate,Artifacts,hardcore,89.714,0.706,0.836
C'mon wit da Git Down - Radio Edit,Artifacts,hardcore,165.985,0.548,0.71
Steps,Good Riddance,hardcore,105.304,0.953,0.351
Alcohol And Alter Boys,Bayside,hardcore,99.939,0.949,0.269
El Dorado,Samiam,hardcore,159.072,0.924,0.334
Devil's Whorehouse,Misfits,hardcore,110.253,0.948,0.433
Messias,Dead Fish,hardcore,145.809,0.898,0.4
Acushnet Avenue At Night,A Wilhelm Scream,hardcore,173.392,0.946,0.166
La Voz de los '80 (En Vivo),Los Prisioneros,hardcore,158.298,0.959,0.426
Membakar Jakarta,Seringai,hardcore,150.388,0.974,0.474
Everyone I Know Has Fangs,He Is Legend,hardcore,176.003,0.966,0.337
Mother Superior,Good Riddance,hardcore,100.786,0.829,0.474
Gallo Rojo,Los Miserables,hardcore,126.567,0.812,0.681
A Flight and a Crash,Hot Water Music,hardcore,102.516,0.977,0.461
The Something Special,The Bouncing Souls,hardcore,169.759,0.975,0.397
Una Mujer Que No Llame La Atención,Los Prisioneros,hardcore,109.449,0.56,0.826
Aglomeração,Ratos De Porão,hardcore,118.7,0.959,0.37
Enemigos,Espécimen,hardcore,150.105,0.94,0.489
Take It Back,The Coming Weak,hardcore,177.062,0.898,0.197
Full Clip,Gang Starr,hardcore,95.201,0.745,0.875
It's On,Eazy-E,hardcore,92.516,0.912,0.771
Trip to Ireland,Dr. Peacock,hardcore,99.999,0.991,0.753
Off the Books (feat. Big Pun & Cuban Link),The Beatnuts,hardcore,100.512,0.781,0.837
Sad Song,Sunrise,hardcore,119.906,0.976,0.281
Waiting Room,Fugazi,hardcore,92.174,0.716,0.618
Break,Big Boy,hardcore,140.238,0.719,0.392
Doublewide Stomp,Bodybox,hardcore,114.475,0.917,0.412
Sempurna,Captain Jack,hardcore,97.451,0.898,0.443
Smile,Hellions,hardcore,101.943,0.969,0.519
Sharp Practice,Circa Survive,hardcore,160.009,0.938,0.384
Vaatteet,Maukka Perusjätkä,hardcore,141.279,0.784,0.473
Moving Through Streets,The Psycho Realm,hardcore,178.119,0.66,0.592
Waking Up The Dead,Never Surrender,hardcore,182.955,0.993,0.499
Chief Rocka,Lords Of The Underground,hardcore,99.987,0.716,0.89
Mary,Bayside,hardcore,145.987,0.879,0.546
Maradona,Merda,hardcore,135.06,0.91,0.397
Que Se Foda,Worst,hardcore,165.401,0.991,0.552
Mona Lisa,Bayside,hardcore,182.101,0.86,0.332
Rat Patrol,Naked Raygun,hardcore,134.978,0.907,0.306
Scream Out,Suicidal Tendencies,hardcore,160.498,0.991,0.292
LHHC '17,Lionheart,hardcore,137.016,0.95,0.604
Apocalypse Porn,A Wilhelm Scream,hardcore,90.085,0.963,0.271
Deja Vu,Bullet Bane,hardcore,135.019,0.869,0.556
Depresi,Total Jerks,hardcore,171.865,0.998,0.346
A Call To Arms,Bayside,hardcore,109.966,0.909,0.522
A Hazy Shade of Winter,Bodyjar,hardcore,175.317,0.95,0.325
Loco - Edit,Never Surrender,hardcore,99.938,0.941,0.633
The Canary,Protest The Hero,hardcore,112.47,0.977,0.58
Thinking of Me,Good Riddance,hardcore,148.138,0.972,0.3
Enam Lima,Seringai,hardcore,81.017,0.925,0.571
Rat Fink,Misfits,hardcore,198.941,0.586,0.24
Berhenti Di 15,Seringai,hardcore,119.978,0.906,0.481
Pânico,Project46,hardcore,136.559,0.987,0.375
Passional,menores atos,hardcore,144.964,0.912,0.543
El Cóndor,Fiskales Ad-Hok,hardcore,100.848,0.789,0.373
Suv's (Stupids Utility Vehicle),Dead Fish,hardcore,107.773,0.941,0.549
Schrik Van De Stad,Never Surrender,hardcore,105.088,0.982,0.56
Cosa de Gusanos,BBS Paranoicos,hardcore,170.005,0.91,0.421
Jack Of All Trades,Hot Water Music,hardcore,170.775,0.902,0.349
Taring,Seringai,hardcore,80.014,0.911,0.566
Replace Me (feat. Big Sean & Don Toliver),Nas,hardcore,84.927,0.782,0.674
Abc Fck U,TerrorClown,hardcore,140.089,0.859,0.56
Raplord,Sea Smile,hardcore,141.96,0.983,0.508
Kick in the Door - 2008 Remaster,The Notorious B.I.G.,hardcore,179.726,0.918,0.721
Smile,Bigwig,hardcore,104.733,0.976,0.372
Comfortably Dumb,PEARS,hardcore,93.972,0.992,0.394
From The Streets,Rizer,hardcore,99.991,0.995,0.693
My Rules,Buggin,hardcore,96.054,0.823,0.586
In Control,Stalag 13,hardcore,92.408,0.949,0.464
Hey,Jurassic 5,hardcore,89.984,0.639,0.652
Set the Stage,The Warriors,hardcore,140.284,0.887,0.349
Voa,Gloria,hardcore,175.014,0.968,0.354
Quarto Escuro,Rancore,hardcore,94.004,0.951,0.436
Esta Casa Mata Fascistas,Chuva Negra,hardcore,183.137,0.966,0.449
Milico,Mukeka di Rato,hardcore,102.662,0.968,0.239
Todos Somos Punk,Vómito Nuclear,hardcore,174.972,0.87,0.181
Sete de Setembro,Blind Pigs,hardcore,153.923,0.962,0.252
You Can Try To Dance (Or Die),For Revenge,hardcore,109.998,0.735,0.512
Velvet Alley,Strung Out,hardcore,99.958,0.977,0.332
Lihan ilot,Terveet Kädet,hardcore,101.212,0.989,0.29
Williamsburg,Armor For Sleep,hardcore,172.696,0.966,0.244
Da Strike,Millencolin,hardcore,103.511,0.89,0.463
Presságio (feat. Fernando Anitelli),Gloria,hardcore,105.005,0.982,0.536
Cachaça,Mukeka di Rato,hardcore,87.293,0.99,0.274
